Number of deaths from drought,Number of people injured from drought,Number of people affected from drought,Number of people left homeless from drought,Number of total people affected by drought,Reconstruction costs from drought,Insured damages against drought,Total economic damages from drought,Death rates from drought,Injury rates from drought,"Number of people affected by drought per 100,000",Homelessness rate from drought,"Total number of people affected by drought per 100,000",Number of deaths from earthquakes,Number of people injured from earthquakes,Number of people affected by earthquakes,Number of people left homeless from earthquakes,Number of total people affected by earthquakes,Reconstruction costs from earthquakes,Insured damages against earthquakes,Total economic damages from earthquakes,Death rates from earthquakes,Injury rates from earthquakes,"Number of people affected by earthquakes per 100,000",Homelessness rate from earthquakes,"Total number of people affected by earthquakes per 100,000",Number of deaths from disasters,Number of people injured from disasters,Number of people affected by disasters,Number of people left homeless from disasters,Number of total people affected by disasters,Reconstruction costs from disasters,Insured damages against disasters,Total economic damages from disasters,Death rates from disasters,Injury rates from disasters,"Number of people affected by disasters per 100,000",Homelessness rate from disasters,"Total number of people affected by disasters per 100,000",Number of deaths from volcanic activity,Number of people injured from volcanic activity,Number of people affected by volcanic activity,Number of people left homeless from volcanic activity,Number of total people affected by volcanic activity,Reconstruction costs from volcanic activity,Insured damages against volcanic activity,Total economic damages from volcanic activity,Death rates from volcanic activity,Injury rates from volcanic activity,"Number of people affected by volcanic activity per 100,000",Homelessness rate from volcanic activity,"Total number of people affected by volcanic activity per 100,000",Number of deaths from floods,Number of people injured from floods,Number of people affected by floods,Number of people left homeless from floods,Number of total people affected by floods,Reconstruction costs from floods,Insured damages against floods,Total economic damages from floods,Death rates from floods,Injury rates from floods,"Number of people affected by floods per 100,000",Homelessness rate from floods,"Total number of people affected by floods per 100,000",Number of deaths from mass movements,Number of people injured from mass movements,Number of people affected by mass movements,Number of people left homeless from mass movements,Number of total people affected by mass movements,Reconstruction costs from mass movements,Insured damages against mass movements,Total economic damages from mass movements,Death rates from mass movements,Injury rates from mass movements,"Number of people affected by mass movements per 100,000",Homelessness rate from mass movements,"Total number of people affected by mass movements per 100,000",Number of deaths from storms,Number of people injured from storms,Number of people affected by storms,Number of people left homeless from storms,Number of total people affected by storms,Reconstruction costs from storms,Insured damages against storms,Total economic damages from storms,Death rates from storms,Injury rates from storms,"Number of people affected by storms per 100,000",Homelessness rate from storms,"Total number of people affected by storms per 100,000",Number of deaths from landslides,Number of people injured from landslides,Number of people affected by landslides,Number of people left homeless from landslides,Number of total people affected by landslides,Reconstruction costs from landslides,Insured damages against landslides,Total economic damages from landslides,Death rates from landslides,Injury rates from landslides,"Number of people affected by landslides per 100,000",Homelessness rate from landslides,"Total number of people affected by landslides per 100,000",Number of deaths from fog,Number of people injured from fog,Number of people affected by fog,Number of people left homeless from fog,Number of total people affected by fog,Reconstruction costs from fog,Insured damages against fog,Total economic damages from fog,Death rates from fog,Injury rates from fog,"Number of people affected by fog per 100,000",Homelessness rate from fog,"Total number of people affected by fog per 100,000",Number of deaths from wildfires,Number of people injured from wildfires,Number of people affected by wildfires,Number of people left homeless from wildfires,Number of total people affected by wildfires,Reconstruction costs from wildfires,Insured damages against wildfires,Total economic damages from wildfires,Death rates from wildfires,Injury rates from wildfires,"Number of people affected by wildfires per 100,000",Homelessness rate from wildfires,"Total number of people affected by wildfires per 100,000",Number of deaths from extreme temperatures,Number of people injured from extreme temperatures,Number of people affected by extreme temperatures,Number of people left homeless from extreme temperatures,Number of total people affected by extreme temperatures,Reconstruction costs from extreme temperatures,Insured damages against extreme temperatures,Total economic damages from extreme temperatures,Death rates from extreme temperatures,Injury rates from extreme temperatures,"Number of people affected by extreme temperatures per 100,000",Homelessness rate from extreme temperatures,"Total number of people affected by extreme temperatures per 100,000",Number of deaths from glacial lake outbursts,Number of people injured from glacial lake outbursts,Number of people affected by glacial lake outbursts,Number of people left homeless from glacial lake outbursts,Number of total people affected by glacial lake outbursts,Reconstruction costs from glacial lake outbursts,Insured damages against glacial lake outbursts,Total economic damages from glacial lake outbursts,Death rates from glacial lake outbursts,Injury rates from glacial lake outbursts,"Number of people affected by glacial lake outbursts per 100,000",Homelessness rate from glacial lake outbursts,"Total number of people affected by glacial lake outbursts per 100,000",Total economic damages from disasters as a share of GDP,Total economic damages from drought as a share of GDP,Total economic damages from earthquakes as a share of GDP,Total economic damages from extreme temperatures as a share of GDP,Total economic damages from floods as a share of GDP,Total economic damages from landslides as a share of GDP,Total economic damages from mass movements as a share of GDP,Total economic damages from storms as a share of GDP,Total economic damages from volcanic activity as a share of GDP,Total economic damages from volcanic activity as a share of GDP,Entity,Year,total_damages_pct_gdp_glacial_lake
,,,,,,,,,,,,,12,483,27440,6580,34503,0,0,3000,0.0957090445047057,3.852289041314404,218.85468176742702,52.480459403413626,275.18743021215505,12,483,27440,6580,34503,0,0,3000,0.0957090445047057,3.852289041314404,218.85468176742702,52.480459403413626,275.18743021215505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1983,
,,,,,,,,,,,,,1,35,0,0,35,0,0,5000,0.00819403474270731,0.2867912159947558,0,0,0.2867912159947558,1,35,0,0,35,0,0,5000,0.00819403474270731,0.2867912159947558,0,0,0.2867912159947558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1984,
,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,0,0,0,0,0.6031882809133994,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,0,0,0,0,0.6031882809133994,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1987,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,161000,0,161000,0,0,260000,0,0,1385.7806851437424,0,1385.7806851437424,,,,,,,,,,,,,,0,0,161000,0,161000,0,0,260000,0,0,1385.7806851437424,0,1385.7806851437424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1988,
,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,0,0,0,0,0,0,1.1601675797615212,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,0,0,0,0,0,0,1.1601675797615212,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1990,
,,,,,,,,,,,,,154,0,7000,0,7000,0,0,0,1.1579818031430935,0,52.635536506504245,0,52.635536506504245,1427,0,137200,9400,146600,0,0,60000,10.730130084968794,0,1031.6565155274832,70.68200616587713,1102.3385216933605,,,,,,,,,,,,,,1193,0,130000,9400,139400,0,0,60000,8.970599293179939,0,977.5171065493646,70.68200616587713,1048.1991127152419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,200,0,200,0,0,0,0.6015489886457628,0,1.5038724716144072,0,1.5038724716144072,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1991,
,,,,,,,,,,,,,14,0,0,0,0,0,0,0,0.09664503658704955,0,0,0,0,614,0,4000,0,4000,0,200,4000,4.238575176032031,0,27.612867596299875,0,27.612867596299875,,,,,,,,,,,,,,600,0,4000,0,4000,0,200,4000,4.141930139444981,0,27.612867596299875,0,27.612867596299875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1992,
,,,,,,,,,,,,,,,,,,,,,,,,,,225,0,0,1000,1000,0,0,0,1.4225200733388126,0,0,6.322311437061389,6.322311437061389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0.0632231143706139,0,0,0,0,215,0,0,1000,1000,0,0,0,1.359296958968199,0,0,6.322311437061389,6.322311437061389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1993,
,,,,,,,,,,,,,160,330,100000,0,100330,0,0,0,0.9369875849144998,1.932536893886156,585.6172405715624,0,587.5497774654486,160,330,100000,0,100330,0,0,0,0.9369875849144998,1.932536893886156,585.6172405715624,0,587.5497774654486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1994,
,,,,,,,,,,,,,,,,,,,,,,,,,,381,64,0,7610,7674,0,0,0,2.103693887692563,0.35337640108221524,0,42.01866269118215,42.372039092264366,,,,,,,,,,,,,,27,0,0,7500,7500,0,0,0,0.14908066920655955,0,0,41.4112970018221,41.4112970018221,,,,,,,,,,,,,,,,,,,,,,,,,,,354,64,0,110,174,0,0,0,1.9546132184860032,0.35337640108221524,0,0.6073656893600574,0.9607420904422727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1995,
,,,,,,,,,,,,,0,0,2500,750,3250,0,0,0,0,0,13.26048904683605,3.9781467140508147,17.23863576088686,70,0,12355,750,13105,0,0,0,0.3712936933114093,0,65.53333686946374,3.9781467140508147,69.51148358351456,,,,,,,,,,,,,,70,0,9855,0,9855,0,0,0,0.3712936933114093,0,52.2728478226277,0,52.2728478226277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1996,
,,,,,,,,,,,,,5,0,0,0,0,0,0,10,0.02583044893320246,0,0,0,0,175,0,20000,750,20750,0,0,10,0.904065712662086,0,103.32179573280985,3.8745673399803686,107.19636307279019,,,,,,,,,,,,,,70,0,20000,750,20750,0,0,0,0.3616262850648344,0,103.32179573280985,3.8745673399803686,107.19636307279019,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0.5166089786640492,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1997,
,,,,,,,,,,,,,7023,2753,102000,45000,149753,0,0,20000,35.58111257472895,13.947715067382713,516.7696828452731,227.98662478467932,758.7040226973352,7123,3053,102000,45000,150053,0,0,20000,36.0877495186949,15.467625899280577,516.7696828452731,227.98662478467932,760.223933529233,,,,,,,,,,,,,,30,300,0,0,300,0,0,0,0.15199108318978619,1.519910831897862,0,0,1.519910831897862,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,0,0,0,0,0.3546458607761678,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1998,
,,,,,,,,,,,,,70,500,60185,31275,91960,0,0,0,0.3470328689703039,2.478806206930742,298.3739031282534,155.04932824351792,455.9020375787021,70,500,60685,31275,92460,0,0,0,0.3470328689703039,2.478806206930742,300.8527093351842,155.04932824351792,458.38084378563286,,,,,,,,,,,,,,0,0,500,0,500,0,0,0,0,0,2.478806206930742,0,2.478806206930742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,1999,
37,0,2580000,0,2580000,0,0,50,0.17805582290664101,0,12415.784408084697,0,12415.784408084697,,,,,,,,,,,,,,37,0,2580000,0,2580000,0,0,50,0.17805582290664101,0,12415.784408084697,0,12415.784408084697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,2000,
,,,,,,,,,,,,,4,20,0,250,270,0,0,0,0.018512519091035313,0.09256259545517656,0,1.157032443189707,1.2495950386448837,331,20,200000,250,200270,0,0,10,1.531910954783172,0.09256259545517656,925.6259545517656,1.157032443189707,926.8755495904104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,0,200000,0,200000,0,0,10,1.5133984356921368,0,925.6259545517656,0,925.6259545517656,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,2001,
,,,,,,,,,,,,,1200,1391,89500,10000,100891,0,0,0,5.3094995796646165,6.154594929427901,396.0001769833193,44.24582983053847,446.4006017432857,1286,1391,95445,10000,106836,0,0,0,5.690013716207247,6.154594929427901,422.3043228175744,44.24582983053847,472.70474757754084,,,,,,,,,,,,,,81,0,5545,0,5545,0,0,0,0.3583912216273616,0,24.534312641033583,0,24.534312641033583,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,400,0,400,0,0,0,0.022122914915269236,0,1.769833193221539,0,1.769833193221539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,,,,,Afghanistan,2002,
,,,,,,,,,,,,,1,1,0,1000,1001,0,0,0,0.00422279464549639,0.00422279464549639,0,4.222794645496389,4.227017440141886,137,4,500,4250,4754,0,0,0,0.5785228664330054,0.01689117858198556,2.1113973227481946,17.946877243359655,20.075165744689834,,,,,,,,,,,,,,136,3,500,3250,3753,0,0,0,0.574300071787509,0.012668383936489168,2.1113973227481946,13.724082597863267,15.848148304547948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,Afghanistan,2003,
,,,,,,,,,,,,,2,40,0,1000,1040,0,0,0,0.008088324503579084,0.16176649007158167,0,4.044162251789541,4.205928741861124,18,40,2800,2700,5540,0,0,0,0.07279492053221176,0.16176649007158167,11.323654305010717,10.919238079831763,22.404658874914062,,,,,,,,,,,,,,16,0,2800,1700,4500,0,0,0,0.06470659602863267,0,11.323654305010717,6.87507582804222,18.19873013305294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,Afghanistan,2004,
,,,,,,,,,,,,,6,1,500,0,501,0,0,50,0.023388165588212363,0.0038980275980353943,1.9490137990176972,0,1.9529118266157324,582,44,34656,6775,41475,0,0,5050,2.2686520620565993,0.17151321431355734,135.09004443751462,26.409136976689798,161.67069462851796,,,,,,,,,,,,,,295,43,11500,6775,18318,0,0,0,1.1499181414204414,0.16761518671552195,44.827317377407034,26.409136976689798,71.40406954081236,,,,,,,,,,,,,,260,0,22656,0,22656,0,0,5000,1.0134871754892025,0,88.31371326108989,0,88.31371326108989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,0,0,0,0,0,0.08185857955874327,0,0,0,0,,,,,,,,,,,,,,0.08133174532429534,,0.0008052648051910428,0,0,,,0.0805264805191043,,,Afghanistan,2005,
0,0,1900000,0,1900000,0,0,0,0,0,7187.984716074604,0,7187.984716074604,1,0,740,195,935,0,0,0,0.003783149850565581,0,2.79953088941853,0.7377142208602884,3.537245110278818,382,185,2225515,8210,2233910,0,0,0,1.445163242916052,0.6998827223546324,8419.45673968146,31.05966027314342,8451.216282676956,,,,,,,,,,,,,,282,185,24775,8015,32975,0,0,0,1.0668482578594938,0.6998827223546324,93.72753754776227,30.32194605228313,124.74936632240004,,,,,,,,,,,,,,71,0,0,0,0,0,0,0,0.26860363939015625,0,0,0,0,28,0,300000,0,300000,0,0,0,0.10592819581583628,0,1134.9449551696744,0,1134.9449551696744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,,Afghanistan,2006,
,,,,,,,,,,,,,,,,,,,,,,,,,,296,20,26755,3480,30255,0,0,0,1.0922106195343344,0.07379801483340098,98.72329434338218,12.840854581011772,111.63794693922733,,,,,,,,,,,,,,296,20,26755,3480,30255,0,0,0,1.0922106195343344,0.07379801483340098,98.72329434338218,12.840854581011772,111.63794693922733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,Afghanistan,2007,
0,0,280000,0,280000,0,0,0,0,0,1010.0281364980882,0,1010.0281364980882,,,,,,,,,,,,,,1317,182,451502,180,451864,0,0,0,4.75073948488565,0.6565182887237573,1628.6775845898562,0.6493038020344852,1629.9834066806147,,,,,,,,,,,,,,0,0,1000,180,1180,0,0,0,0,0,3.607243344636029,0.6493038020344852,4.256547146670514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,182,170502,0,170684,0,0,0,4.75073948488565,0.6565182887237573,615.0422047471322,0,615.698723035856,,,,,,,,,,,,,,0,0,,0,0,,,,,,Afghanistan,2008,
